,pred,true
4694,CD14+ monocyte,CD14+ monocyte
4695,CD14+ monocyte,CD14+ monocyte
4696,B cell,B cell
4697,B cell,B cell
4698,B cell,B cell
4699,CD14+ monocyte,CD14+ monocyte
4700,B cell,B cell
4701,Dendritic cell,Dendritic cell
4702,Cytotoxic T cell,Cytotoxic T cell
4703,B cell,B cell
4704,Cytotoxic T cell,Cytotoxic T cell
4705,Cytotoxic T cell,Cytotoxic T cell
4706,Cytotoxic T cell,Cytotoxic T cell
4707,CD14+ monocyte,Dendritic cell
4708,CD14+ monocyte,CD14+ monocyte
4709,CD14+ monocyte,Cytotoxic T cell
4710,CD14+ monocyte,Dendritic cell
4711,Cytotoxic T cell,Cytotoxic T cell
4712,CD4+ T cell,CD4+ T cell
4713,CD4+ T cell,CD4+ T cell
4714,CD14+ monocyte,Megakaryocyte
4715,B cell,B cell
4716,Cytotoxic T cell,CD4+ T cell
4717,CD4+ T cell,CD4+ T cell
4718,CD14+ monocyte,CD14+ monocyte
4719,CD14+ monocyte,Dendritic cell
4720,Natural killer cell,Natural killer cell
4721,CD14+ monocyte,CD14+ monocyte
4722,Cytotoxic T cell,Natural killer cell
4723,CD14+ monocyte,Cytotoxic T cell
4724,Cytotoxic T cell,Cytotoxic T cell
4725,CD14+ monocyte,CD14+ monocyte
4726,Dendritic cell,Dendritic cell
4727,B cell,B cell
4728,CD14+ monocyte,CD14+ monocyte
4729,Cytotoxic T cell,CD4+ T cell
4730,Cytotoxic T cell,Cytotoxic T cell
4731,B cell,B cell
4732,CD14+ monocyte,CD14+ monocyte
4733,B cell,B cell
4734,CD14+ monocyte,CD14+ monocyte
4735,CD14+ monocyte,CD14+ monocyte
4736,Megakaryocyte,Megakaryocyte
4737,Cytotoxic T cell,Cytotoxic T cell
4738,CD14+ monocyte,CD14+ monocyte
4739,Cytotoxic T cell,Cytotoxic T cell
4740,CD14+ monocyte,CD14+ monocyte
4741,B cell,B cell
4742,Cytotoxic T cell,Cytotoxic T cell
4743,Natural killer cell,Natural killer cell
4744,CD14+ monocyte,CD14+ monocyte
4745,B cell,B cell
4746,CD14+ monocyte,CD14+ monocyte
4747,CD4+ T cell,CD4+ T cell
4748,Cytotoxic T cell,Natural killer cell
4749,CD4+ T cell,CD4+ T cell
4750,CD14+ monocyte,CD14+ monocyte
4751,CD14+ monocyte,CD14+ monocyte
4752,CD14+ monocyte,CD14+ monocyte
4753,CD14+ monocyte,CD14+ monocyte
4754,CD14+ monocyte,CD14+ monocyte
4755,CD4+ T cell,CD4+ T cell
4756,Cytotoxic T cell,Cytotoxic T cell
4757,CD14+ monocyte,CD14+ monocyte
4758,CD14+ monocyte,CD14+ monocyte
4759,CD14+ monocyte,CD14+ monocyte
4760,B cell,B cell
4761,B cell,B cell
4762,Cytotoxic T cell,Cytotoxic T cell
4763,CD16+ monocyte,CD16+ monocyte
4764,CD14+ monocyte,CD14+ monocyte
4765,CD14+ monocyte,CD14+ monocyte
4766,CD16+ monocyte,CD14+ monocyte
4767,B cell,B cell
4768,Cytotoxic T cell,Cytotoxic T cell
4769,Cytotoxic T cell,CD4+ T cell
4770,CD14+ monocyte,CD14+ monocyte
4771,CD14+ monocyte,Plasmacytoid dendritic cell
4772,Megakaryocyte,Megakaryocyte
4773,CD4+ T cell,CD4+ T cell
4774,CD4+ T cell,CD4+ T cell
4775,B cell,B cell
4776,CD14+ monocyte,CD14+ monocyte
4777,CD14+ monocyte,B cell
4778,Cytotoxic T cell,Cytotoxic T cell
4779,Cytotoxic T cell,Cytotoxic T cell
4780,CD4+ T cell,CD4+ T cell
4781,Cytotoxic T cell,Cytotoxic T cell
4782,CD14+ monocyte,CD14+ monocyte
4783,CD14+ monocyte,CD14+ monocyte
4784,B cell,B cell
4785,CD16+ monocyte,CD16+ monocyte
4786,CD14+ monocyte,CD14+ monocyte
4787,B cell,B cell
4788,CD14+ monocyte,CD14+ monocyte
4789,CD4+ T cell,CD4+ T cell
4790,Cytotoxic T cell,Cytotoxic T cell
4791,CD14+ monocyte,CD14+ monocyte
4792,Cytotoxic T cell,Cytotoxic T cell
4793,Natural killer cell,Natural killer cell
4794,Natural killer cell,Natural killer cell
4795,Cytotoxic T cell,Cytotoxic T cell
4796,CD4+ T cell,CD4+ T cell
4797,CD14+ monocyte,CD14+ monocyte
4798,CD14+ monocyte,B cell
4799,Cytotoxic T cell,Cytotoxic T cell
4800,CD14+ monocyte,CD14+ monocyte
4801,CD4+ T cell,CD4+ T cell
4802,CD14+ monocyte,CD14+ monocyte
4803,CD14+ monocyte,CD14+ monocyte
4804,Cytotoxic T cell,Cytotoxic T cell
4805,CD14+ monocyte,CD14+ monocyte
4806,CD4+ T cell,CD4+ T cell
4807,CD14+ monocyte,CD14+ monocyte
4808,B cell,B cell
4809,B cell,B cell
4810,CD4+ T cell,CD4+ T cell
4811,CD14+ monocyte,CD14+ monocyte
4812,CD14+ monocyte,CD14+ monocyte
4813,CD4+ T cell,CD4+ T cell
4814,CD14+ monocyte,CD14+ monocyte
4815,CD14+ monocyte,CD14+ monocyte
4816,B cell,B cell
4817,Cytotoxic T cell,Cytotoxic T cell
4818,CD14+ monocyte,CD14+ monocyte
4819,B cell,B cell
4820,B cell,B cell
4821,B cell,B cell
4822,Cytotoxic T cell,Cytotoxic T cell
4823,CD14+ monocyte,CD14+ monocyte
4824,Cytotoxic T cell,Cytotoxic T cell
4825,CD14+ monocyte,CD14+ monocyte
4826,B cell,B cell
4827,CD14+ monocyte,CD14+ monocyte
4828,Natural killer cell,Cytotoxic T cell
4829,CD4+ T cell,CD4+ T cell
4830,CD4+ T cell,CD4+ T cell
4831,B cell,B cell
4832,CD14+ monocyte,CD14+ monocyte
4833,B cell,B cell
4834,CD4+ T cell,CD4+ T cell
4835,CD14+ monocyte,CD14+ monocyte
4836,CD14+ monocyte,CD14+ monocyte
4837,Cytotoxic T cell,Cytotoxic T cell
4838,Natural killer cell,Natural killer cell
4839,Cytotoxic T cell,Cytotoxic T cell
4840,B cell,B cell
4841,CD14+ monocyte,CD14+ monocyte
4842,Cytotoxic T cell,Cytotoxic T cell
4843,CD4+ T cell,CD4+ T cell
4844,Megakaryocyte,Megakaryocyte
4845,Cytotoxic T cell,Cytotoxic T cell
4846,CD4+ T cell,CD4+ T cell
4847,B cell,B cell
4848,CD14+ monocyte,CD14+ monocyte
4849,Cytotoxic T cell,Cytotoxic T cell
4850,B cell,B cell
4851,Megakaryocyte,Megakaryocyte
4852,CD4+ T cell,CD4+ T cell
4853,B cell,B cell
4854,CD14+ monocyte,CD14+ monocyte
4855,CD14+ monocyte,CD14+ monocyte
4856,Natural killer cell,Cytotoxic T cell
4857,Cytotoxic T cell,Cytotoxic T cell
4858,CD14+ monocyte,CD14+ monocyte
4859,CD16+ monocyte,CD16+ monocyte
4860,CD4+ T cell,CD4+ T cell
4861,CD14+ monocyte,CD14+ monocyte
4862,Cytotoxic T cell,Cytotoxic T cell
4863,Cytotoxic T cell,Cytotoxic T cell
4864,CD14+ monocyte,CD14+ monocyte
4865,CD14+ monocyte,CD14+ monocyte
4866,B cell,B cell
4867,CD14+ monocyte,CD14+ monocyte
4868,Cytotoxic T cell,Cytotoxic T cell
4869,Cytotoxic T cell,Cytotoxic T cell
4870,CD4+ T cell,CD4+ T cell
4871,Cytotoxic T cell,Cytotoxic T cell
4872,CD4+ T cell,CD4+ T cell
4873,Megakaryocyte,Megakaryocyte
4874,Cytotoxic T cell,Cytotoxic T cell
4875,CD14+ monocyte,CD14+ monocyte
4876,Dendritic cell,Dendritic cell
4877,Megakaryocyte,Megakaryocyte
4878,B cell,B cell
4879,CD14+ monocyte,CD14+ monocyte
4880,CD4+ T cell,CD4+ T cell
4881,CD4+ T cell,CD4+ T cell
4882,CD4+ T cell,CD4+ T cell
4883,CD4+ T cell,CD4+ T cell
4884,B cell,B cell
4885,Cytotoxic T cell,Cytotoxic T cell
4886,B cell,B cell
4887,CD4+ T cell,CD4+ T cell
4888,CD14+ monocyte,CD14+ monocyte
4889,CD14+ monocyte,CD14+ monocyte
4890,B cell,B cell
4891,B cell,B cell
4892,B cell,Dendritic cell
4893,Natural killer cell,Natural killer cell
4894,Cytotoxic T cell,Cytotoxic T cell
4895,Cytotoxic T cell,Cytotoxic T cell
4896,CD4+ T cell,CD4+ T cell
4897,CD14+ monocyte,CD14+ monocyte
4898,B cell,B cell
4899,Cytotoxic T cell,Cytotoxic T cell
4900,CD14+ monocyte,CD14+ monocyte
4901,CD4+ T cell,CD4+ T cell
4902,CD4+ T cell,CD4+ T cell
4903,Cytotoxic T cell,CD4+ T cell
4904,Dendritic cell,Plasmacytoid dendritic cell
4905,Cytotoxic T cell,Cytotoxic T cell
4906,CD14+ monocyte,CD14+ monocyte
4907,Cytotoxic T cell,Cytotoxic T cell
4908,CD14+ monocyte,CD14+ monocyte
4909,B cell,B cell
4910,B cell,B cell
4911,CD4+ T cell,CD4+ T cell
4912,CD4+ T cell,CD4+ T cell
4913,Cytotoxic T cell,Cytotoxic T cell
4914,CD14+ monocyte,CD14+ monocyte
4915,Cytotoxic T cell,Cytotoxic T cell
4916,CD14+ monocyte,CD14+ monocyte
4917,CD4+ T cell,CD4+ T cell
4918,CD4+ T cell,CD4+ T cell
4919,B cell,B cell
4920,CD14+ monocyte,CD14+ monocyte
4921,CD14+ monocyte,CD14+ monocyte
4922,Cytotoxic T cell,Cytotoxic T cell
4923,B cell,CD14+ monocyte
4924,CD14+ monocyte,CD14+ monocyte
4925,B cell,Plasmacytoid dendritic cell
4926,CD14+ monocyte,CD14+ monocyte
4927,CD14+ monocyte,CD14+ monocyte
4928,CD4+ T cell,CD4+ T cell
4929,CD4+ T cell,CD4+ T cell
4930,CD4+ T cell,Cytotoxic T cell
4931,Cytotoxic T cell,Cytotoxic T cell
4932,B cell,B cell
4933,B cell,B cell
4934,CD14+ monocyte,CD14+ monocyte
4935,CD14+ monocyte,CD4+ T cell
4936,B cell,B cell
4937,CD14+ monocyte,CD14+ monocyte
4938,B cell,B cell
4939,Cytotoxic T cell,Cytotoxic T cell
4940,Cytotoxic T cell,Cytotoxic T cell
4941,Cytotoxic T cell,Cytotoxic T cell
4942,CD4+ T cell,CD4+ T cell
4943,B cell,B cell
4944,CD14+ monocyte,CD14+ monocyte
4945,CD14+ monocyte,CD14+ monocyte
4946,CD14+ monocyte,CD14+ monocyte
4947,B cell,B cell
4948,Cytotoxic T cell,Cytotoxic T cell
4949,CD16+ monocyte,CD16+ monocyte
4950,CD14+ monocyte,CD14+ monocyte
4951,CD4+ T cell,CD4+ T cell
4952,CD14+ monocyte,CD14+ monocyte
4953,CD4+ T cell,CD4+ T cell
4954,CD4+ T cell,CD4+ T cell
4955,CD14+ monocyte,CD14+ monocyte
4956,Cytotoxic T cell,Cytotoxic T cell
4957,Cytotoxic T cell,Cytotoxic T cell
4958,CD14+ monocyte,CD14+ monocyte
4959,CD14+ monocyte,CD14+ monocyte
4960,CD14+ monocyte,CD14+ monocyte
4961,CD14+ monocyte,CD14+ monocyte
4962,Cytotoxic T cell,CD4+ T cell
4963,CD14+ monocyte,Cytotoxic T cell
4964,Cytotoxic T cell,CD4+ T cell
4965,CD14+ monocyte,CD14+ monocyte
4966,CD4+ T cell,CD4+ T cell
4967,B cell,B cell
4968,CD14+ monocyte,CD14+ monocyte
4969,CD14+ monocyte,CD14+ monocyte
4970,Cytotoxic T cell,Cytotoxic T cell
4971,Cytotoxic T cell,Cytotoxic T cell
4972,CD4+ T cell,CD4+ T cell
4973,CD14+ monocyte,CD14+ monocyte
4974,CD14+ monocyte,CD14+ monocyte
4975,Cytotoxic T cell,Cytotoxic T cell
4976,CD4+ T cell,CD4+ T cell
4977,CD14+ monocyte,CD4+ T cell
4978,CD16+ monocyte,CD16+ monocyte
4979,Cytotoxic T cell,Cytotoxic T cell
4980,B cell,CD14+ monocyte
4981,Cytotoxic T cell,Cytotoxic T cell
4982,CD4+ T cell,CD4+ T cell
4983,CD14+ monocyte,CD14+ monocyte
4984,CD14+ monocyte,CD14+ monocyte
4985,CD4+ T cell,CD4+ T cell
4986,B cell,B cell
4987,CD4+ T cell,CD4+ T cell
4988,CD14+ monocyte,CD16+ monocyte
4989,CD14+ monocyte,CD14+ monocyte
4990,CD4+ T cell,CD4+ T cell
4991,CD14+ monocyte,CD14+ monocyte
4992,CD14+ monocyte,CD14+ monocyte
4993,CD14+ monocyte,CD14+ monocyte
4994,B cell,B cell
4995,Cytotoxic T cell,Cytotoxic T cell
4996,B cell,B cell
4997,CD4+ T cell,CD4+ T cell
4998,CD14+ monocyte,CD14+ monocyte
4999,CD4+ T cell,CD4+ T cell
5000,Cytotoxic T cell,Cytotoxic T cell
5001,B cell,B cell
5002,B cell,B cell
5003,CD14+ monocyte,CD14+ monocyte
5004,B cell,B cell
5005,Dendritic cell,CD14+ monocyte
5006,CD4+ T cell,CD4+ T cell
5007,Cytotoxic T cell,Cytotoxic T cell
5008,Cytotoxic T cell,Cytotoxic T cell
5009,Cytotoxic T cell,Cytotoxic T cell
5010,Cytotoxic T cell,Cytotoxic T cell
5011,CD14+ monocyte,CD14+ monocyte
5012,Cytotoxic T cell,Cytotoxic T cell
5013,CD14+ monocyte,CD14+ monocyte
5014,CD4+ T cell,CD4+ T cell
5015,CD14+ monocyte,CD14+ monocyte
5016,Cytotoxic T cell,Cytotoxic T cell
5017,Dendritic cell,CD14+ monocyte
5018,B cell,B cell
5019,B cell,B cell
5020,B cell,B cell
5021,B cell,B cell
5022,Cytotoxic T cell,Cytotoxic T cell
5023,B cell,B cell
5024,B cell,B cell
5025,B cell,B cell
5026,B cell,B cell
5027,Cytotoxic T cell,Cytotoxic T cell
5028,Cytotoxic T cell,CD4+ T cell
5029,CD14+ monocyte,CD14+ monocyte
5030,CD14+ monocyte,CD14+ monocyte
5031,Cytotoxic T cell,Cytotoxic T cell
5032,CD14+ monocyte,CD14+ monocyte
5033,CD14+ monocyte,CD14+ monocyte
5034,Megakaryocyte,Megakaryocyte
5035,CD14+ monocyte,Dendritic cell
5036,CD14+ monocyte,CD14+ monocyte
5037,CD4+ T cell,CD4+ T cell
5038,CD14+ monocyte,CD14+ monocyte
5039,B cell,B cell
5040,Cytotoxic T cell,Cytotoxic T cell
5041,Cytotoxic T cell,Cytotoxic T cell
5042,CD14+ monocyte,CD14+ monocyte
5043,CD14+ monocyte,CD14+ monocyte
5044,CD4+ T cell,Cytotoxic T cell
5045,B cell,CD14+ monocyte
5046,Natural killer cell,Natural killer cell
5047,CD14+ monocyte,CD14+ monocyte
5048,Cytotoxic T cell,Cytotoxic T cell
5049,CD14+ monocyte,CD14+ monocyte
5050,Megakaryocyte,Megakaryocyte
5051,CD14+ monocyte,CD14+ monocyte
5052,B cell,B cell
5053,CD14+ monocyte,CD14+ monocyte
5054,Cytotoxic T cell,Cytotoxic T cell
5055,CD14+ monocyte,CD14+ monocyte
5056,CD14+ monocyte,CD14+ monocyte
5057,CD14+ monocyte,CD14+ monocyte
5058,Cytotoxic T cell,Cytotoxic T cell
5059,CD4+ T cell,CD4+ T cell
5060,Cytotoxic T cell,CD4+ T cell
5061,Cytotoxic T cell,Cytotoxic T cell
5062,B cell,B cell
5063,Cytotoxic T cell,Cytotoxic T cell
5064,Cytotoxic T cell,CD4+ T cell
5065,B cell,B cell
5066,B cell,B cell
5067,Cytotoxic T cell,Cytotoxic T cell
5068,CD14+ monocyte,CD14+ monocyte
5069,CD14+ monocyte,CD14+ monocyte
5070,CD14+ monocyte,CD14+ monocyte
5071,Cytotoxic T cell,Cytotoxic T cell
5072,Cytotoxic T cell,Cytotoxic T cell
5073,Megakaryocyte,Megakaryocyte
5074,CD16+ monocyte,CD14+ monocyte
5075,CD14+ monocyte,CD14+ monocyte
5076,CD4+ T cell,CD4+ T cell
5077,CD14+ monocyte,CD14+ monocyte
5078,CD14+ monocyte,CD14+ monocyte
5079,CD4+ T cell,CD4+ T cell
5080,B cell,B cell
5081,Dendritic cell,CD14+ monocyte
5082,CD14+ monocyte,CD14+ monocyte
5083,CD4+ T cell,CD4+ T cell
5084,B cell,B cell
5085,CD4+ T cell,CD4+ T cell
5086,CD16+ monocyte,CD14+ monocyte
5087,CD4+ T cell,CD4+ T cell
5088,CD14+ monocyte,CD14+ monocyte
5089,B cell,B cell
5090,Cytotoxic T cell,Cytotoxic T cell
5091,CD14+ monocyte,CD14+ monocyte
5092,CD16+ monocyte,CD16+ monocyte
5093,CD14+ monocyte,CD14+ monocyte
5094,CD4+ T cell,CD4+ T cell
5095,B cell,B cell
5096,CD14+ monocyte,CD14+ monocyte
5097,CD14+ monocyte,CD14+ monocyte
5098,CD4+ T cell,CD4+ T cell
5099,Cytotoxic T cell,CD16+ monocyte
5100,B cell,B cell
5101,Cytotoxic T cell,CD4+ T cell
5102,CD14+ monocyte,CD14+ monocyte
5103,CD14+ monocyte,CD14+ monocyte
5104,B cell,B cell
5105,Cytotoxic T cell,Cytotoxic T cell
5106,CD14+ monocyte,Plasmacytoid dendritic cell
5107,CD14+ monocyte,CD14+ monocyte
5108,Cytotoxic T cell,Cytotoxic T cell
5109,Cytotoxic T cell,Cytotoxic T cell
5110,B cell,B cell
5111,Cytotoxic T cell,Cytotoxic T cell
5112,Megakaryocyte,Megakaryocyte
5113,Cytotoxic T cell,Cytotoxic T cell
5114,CD16+ monocyte,CD16+ monocyte
5115,CD4+ T cell,CD4+ T cell
5116,CD14+ monocyte,CD14+ monocyte
5117,CD14+ monocyte,CD14+ monocyte
5118,B cell,B cell
5119,CD14+ monocyte,CD14+ monocyte
5120,CD14+ monocyte,CD14+ monocyte
5121,CD4+ T cell,CD4+ T cell
5122,Cytotoxic T cell,Cytotoxic T cell
5123,B cell,B cell
5124,CD4+ T cell,CD4+ T cell
5125,Cytotoxic T cell,Cytotoxic T cell
5126,Cytotoxic T cell,CD4+ T cell
5127,Cytotoxic T cell,Cytotoxic T cell
5128,Megakaryocyte,Megakaryocyte
5129,Cytotoxic T cell,Cytotoxic T cell
5130,Megakaryocyte,Megakaryocyte
5131,CD14+ monocyte,CD14+ monocyte
5132,CD14+ monocyte,CD14+ monocyte
5133,B cell,B cell
5134,CD14+ monocyte,Dendritic cell
5135,Cytotoxic T cell,Cytotoxic T cell
5136,CD14+ monocyte,CD14+ monocyte
5137,Natural killer cell,Natural killer cell
5138,B cell,B cell
5139,CD4+ T cell,CD4+ T cell
5140,Cytotoxic T cell,Cytotoxic T cell
5141,CD4+ T cell,CD4+ T cell
5142,CD14+ monocyte,CD14+ monocyte
5143,Cytotoxic T cell,Cytotoxic T cell
5144,B cell,B cell
5145,CD14+ monocyte,CD14+ monocyte
5146,CD14+ monocyte,CD14+ monocyte
5147,CD14+ monocyte,CD14+ monocyte
5148,B cell,B cell
5149,Cytotoxic T cell,Cytotoxic T cell
5150,CD14+ monocyte,CD14+ monocyte
5151,CD4+ T cell,CD4+ T cell
5152,CD14+ monocyte,CD14+ monocyte
5153,CD14+ monocyte,CD14+ monocyte
5154,Natural killer cell,Natural killer cell
5155,CD4+ T cell,CD4+ T cell
5156,CD4+ T cell,CD4+ T cell
5157,CD14+ monocyte,CD4+ T cell
5158,B cell,B cell
5159,Natural killer cell,Natural killer cell
5160,CD4+ T cell,CD4+ T cell
5161,CD14+ monocyte,CD14+ monocyte
5162,CD4+ T cell,CD4+ T cell
5163,CD14+ monocyte,CD14+ monocyte
5164,CD4+ T cell,CD4+ T cell
5165,B cell,B cell
5166,B cell,B cell
5167,CD16+ monocyte,CD16+ monocyte
5168,B cell,B cell
5169,CD14+ monocyte,CD14+ monocyte
5170,Cytotoxic T cell,Natural killer cell
5171,CD14+ monocyte,Cytotoxic T cell
5172,Cytotoxic T cell,Cytotoxic T cell
5173,B cell,B cell
5174,Cytotoxic T cell,Cytotoxic T cell
5175,CD14+ monocyte,CD14+ monocyte
5176,Cytotoxic T cell,Cytotoxic T cell
5177,Cytotoxic T cell,Cytotoxic T cell
5178,Cytotoxic T cell,CD4+ T cell
5179,B cell,B cell
5180,CD4+ T cell,CD4+ T cell
5181,CD14+ monocyte,CD14+ monocyte
5182,Cytotoxic T cell,Cytotoxic T cell
5183,Cytotoxic T cell,Cytotoxic T cell
5184,Natural killer cell,Natural killer cell
5185,Megakaryocyte,Megakaryocyte
5186,Cytotoxic T cell,Cytotoxic T cell
5187,Cytotoxic T cell,Cytotoxic T cell
5188,CD4+ T cell,Cytotoxic T cell
5189,CD16+ monocyte,CD16+ monocyte
5190,CD14+ monocyte,CD14+ monocyte
5191,Cytotoxic T cell,Cytotoxic T cell
5192,CD14+ monocyte,CD14+ monocyte
5193,CD4+ T cell,CD4+ T cell
5194,CD14+ monocyte,CD14+ monocyte
5195,CD14+ monocyte,CD14+ monocyte
5196,B cell,B cell
5197,CD4+ T cell,CD4+ T cell
5198,B cell,B cell
5199,B cell,B cell
5200,Dendritic cell,Dendritic cell
5201,CD14+ monocyte,CD14+ monocyte
5202,Cytotoxic T cell,Cytotoxic T cell
5203,Dendritic cell,Dendritic cell
5204,Cytotoxic T cell,Cytotoxic T cell
5205,B cell,B cell
5206,CD4+ T cell,CD4+ T cell
5207,CD4+ T cell,CD4+ T cell
5208,CD14+ monocyte,CD14+ monocyte
5209,Cytotoxic T cell,Cytotoxic T cell
5210,CD14+ monocyte,CD14+ monocyte
5211,B cell,B cell
5212,Cytotoxic T cell,Cytotoxic T cell
5213,CD14+ monocyte,CD14+ monocyte
5214,CD14+ monocyte,CD14+ monocyte
5215,Cytotoxic T cell,CD4+ T cell
5216,B cell,B cell
5217,CD14+ monocyte,Dendritic cell
5218,CD4+ T cell,CD4+ T cell
5219,CD14+ monocyte,CD14+ monocyte
5220,B cell,B cell
5221,CD14+ monocyte,CD14+ monocyte
5222,CD4+ T cell,CD4+ T cell
5223,CD4+ T cell,Cytotoxic T cell
5224,CD14+ monocyte,CD14+ monocyte
5225,CD4+ T cell,CD4+ T cell
5226,CD14+ monocyte,CD14+ monocyte
5227,CD14+ monocyte,CD14+ monocyte
5228,Cytotoxic T cell,Cytotoxic T cell
5229,B cell,B cell
5230,Cytotoxic T cell,Cytotoxic T cell
5231,CD4+ T cell,CD4+ T cell
5232,CD14+ monocyte,CD14+ monocyte
5233,Cytotoxic T cell,CD4+ T cell
5234,B cell,B cell
5235,Megakaryocyte,Megakaryocyte
5236,Natural killer cell,Natural killer cell
5237,Natural killer cell,Cytotoxic T cell
5238,CD4+ T cell,CD4+ T cell
5239,B cell,B cell
5240,B cell,B cell
5241,Cytotoxic T cell,CD4+ T cell
5242,CD14+ monocyte,CD14+ monocyte
5243,CD4+ T cell,CD4+ T cell
5244,Cytotoxic T cell,Cytotoxic T cell
5245,CD14+ monocyte,CD14+ monocyte
5246,Cytotoxic T cell,Cytotoxic T cell
5247,Megakaryocyte,Megakaryocyte
5248,Cytotoxic T cell,Cytotoxic T cell
5249,Cytotoxic T cell,Cytotoxic T cell
5250,CD14+ monocyte,CD14+ monocyte
5251,CD14+ monocyte,CD14+ monocyte
5252,CD16+ monocyte,CD16+ monocyte
5253,CD16+ monocyte,CD16+ monocyte
5254,Dendritic cell,Plasmacytoid dendritic cell
5255,CD14+ monocyte,CD16+ monocyte
5256,CD14+ monocyte,CD14+ monocyte
5257,Cytotoxic T cell,Cytotoxic T cell
5258,CD4+ T cell,CD4+ T cell
5259,Cytotoxic T cell,Cytotoxic T cell
5260,CD14+ monocyte,CD14+ monocyte
5261,CD14+ monocyte,CD14+ monocyte
5262,B cell,B cell
5263,CD4+ T cell,CD4+ T cell
5264,Cytotoxic T cell,Cytotoxic T cell
5265,Cytotoxic T cell,Cytotoxic T cell
5266,CD14+ monocyte,CD14+ monocyte
