,pred,true
4882,B cell,B cell
4883,CD16+ monocyte,CD16+ monocyte
4884,Dendritic cell,Dendritic cell
4885,CD4+ T cell,CD4+ T cell
4886,Cytotoxic T cell,CD4+ T cell
4887,CD14+ monocyte,CD16+ monocyte
4888,CD4+ T cell,CD4+ T cell
4889,Cytotoxic T cell,Cytotoxic T cell
4890,B cell,B cell
4891,CD4+ T cell,CD4+ T cell
4892,CD14+ monocyte,CD16+ monocyte
4893,Cytotoxic T cell,Cytotoxic T cell
4894,Cytotoxic T cell,Cytotoxic T cell
4895,Cytotoxic T cell,CD4+ T cell
4896,Cytotoxic T cell,Cytotoxic T cell
4897,Cytotoxic T cell,Cytotoxic T cell
4898,B cell,B cell
4899,Cytotoxic T cell,CD4+ T cell
4900,Cytotoxic T cell,Cytotoxic T cell
4901,CD4+ T cell,CD4+ T cell
4902,Cytotoxic T cell,Natural killer cell
4903,Cytotoxic T cell,Natural killer cell
4904,B cell,B cell
4905,Cytotoxic T cell,Cytotoxic T cell
4906,B cell,B cell
4907,Cytotoxic T cell,Natural killer cell
4908,Dendritic cell,CD14+ monocyte
4909,Cytotoxic T cell,Cytotoxic T cell
4910,Cytotoxic T cell,Cytotoxic T cell
4911,Cytotoxic T cell,Cytotoxic T cell
4912,CD4+ T cell,CD4+ T cell
4913,B cell,B cell
4914,Cytotoxic T cell,Cytotoxic T cell
4915,Natural killer cell,Natural killer cell
4916,Cytotoxic T cell,CD4+ T cell
4917,CD4+ T cell,CD4+ T cell
4918,CD4+ T cell,CD4+ T cell
4919,B cell,B cell
4920,Cytotoxic T cell,Cytotoxic T cell
4921,Cytotoxic T cell,Cytotoxic T cell
4922,Cytotoxic T cell,Cytotoxic T cell
4923,CD4+ T cell,CD4+ T cell
4924,Megakaryocyte,Megakaryocyte
4925,Cytotoxic T cell,CD4+ T cell
4926,CD16+ monocyte,CD16+ monocyte
4927,Cytotoxic T cell,Cytotoxic T cell
4928,Cytotoxic T cell,CD4+ T cell
4929,CD4+ T cell,CD4+ T cell
4930,CD4+ T cell,CD4+ T cell
4931,Cytotoxic T cell,Cytotoxic T cell
4932,Natural killer cell,Natural killer cell
4933,CD4+ T cell,CD4+ T cell
4934,Cytotoxic T cell,Cytotoxic T cell
4935,CD4+ T cell,CD4+ T cell
4936,Cytotoxic T cell,Cytotoxic T cell
4937,CD14+ monocyte,CD16+ monocyte
4938,CD4+ T cell,CD4+ T cell
4939,Cytotoxic T cell,Cytotoxic T cell
4940,Cytotoxic T cell,CD14+ monocyte
4941,Cytotoxic T cell,Cytotoxic T cell
4942,Cytotoxic T cell,Cytotoxic T cell
4943,Cytotoxic T cell,Cytotoxic T cell
4944,Cytotoxic T cell,Cytotoxic T cell
4945,Cytotoxic T cell,Cytotoxic T cell
4946,Cytotoxic T cell,CD4+ T cell
4947,Cytotoxic T cell,Natural killer cell
4948,Cytotoxic T cell,Natural killer cell
4949,Cytotoxic T cell,Natural killer cell
4950,CD4+ T cell,CD4+ T cell
4951,Cytotoxic T cell,Cytotoxic T cell
4952,Natural killer cell,Natural killer cell
4953,B cell,B cell
4954,CD4+ T cell,CD4+ T cell
4955,B cell,B cell
4956,Cytotoxic T cell,Cytotoxic T cell
4957,Cytotoxic T cell,Natural killer cell
4958,Natural killer cell,Natural killer cell
4959,CD4+ T cell,CD4+ T cell
4960,CD4+ T cell,CD4+ T cell
4961,CD4+ T cell,CD4+ T cell
4962,CD4+ T cell,CD4+ T cell
4963,B cell,B cell
4964,B cell,B cell
4965,Cytotoxic T cell,CD4+ T cell
4966,CD14+ monocyte,CD14+ monocyte
4967,B cell,B cell
4968,Cytotoxic T cell,Cytotoxic T cell
4969,Cytotoxic T cell,Cytotoxic T cell
4970,Cytotoxic T cell,Cytotoxic T cell
4971,B cell,B cell
4972,B cell,B cell
4973,CD14+ monocyte,CD14+ monocyte
4974,Cytotoxic T cell,Natural killer cell
4975,Cytotoxic T cell,Cytotoxic T cell
4976,B cell,B cell
4977,Cytotoxic T cell,Cytotoxic T cell
4978,B cell,B cell
4979,B cell,B cell
4980,CD4+ T cell,CD4+ T cell
4981,Cytotoxic T cell,CD4+ T cell
4982,Cytotoxic T cell,Cytotoxic T cell
4983,Cytotoxic T cell,Cytotoxic T cell
4984,Cytotoxic T cell,Cytotoxic T cell
4985,Cytotoxic T cell,Cytotoxic T cell
4986,Cytotoxic T cell,Cytotoxic T cell
4987,B cell,B cell
4988,CD4+ T cell,CD4+ T cell
4989,B cell,B cell
4990,B cell,B cell
4991,B cell,B cell
4992,CD4+ T cell,CD4+ T cell
4993,CD4+ T cell,CD4+ T cell
4994,Cytotoxic T cell,Cytotoxic T cell
4995,CD4+ T cell,CD4+ T cell
4996,B cell,B cell
4997,CD4+ T cell,CD4+ T cell
4998,CD4+ T cell,CD4+ T cell
4999,B cell,B cell
5000,CD4+ T cell,CD4+ T cell
5001,CD4+ T cell,CD4+ T cell
5002,CD4+ T cell,CD4+ T cell
5003,CD4+ T cell,CD4+ T cell
5004,CD4+ T cell,CD4+ T cell
5005,B cell,B cell
5006,CD4+ T cell,CD4+ T cell
5007,B cell,B cell
5008,Cytotoxic T cell,Cytotoxic T cell
5009,Cytotoxic T cell,Cytotoxic T cell
5010,B cell,B cell
5011,CD4+ T cell,CD4+ T cell
5012,B cell,B cell
5013,CD4+ T cell,CD4+ T cell
5014,B cell,B cell
5015,Cytotoxic T cell,Cytotoxic T cell
5016,Cytotoxic T cell,Cytotoxic T cell
5017,Cytotoxic T cell,Cytotoxic T cell
5018,CD4+ T cell,CD4+ T cell
5019,Cytotoxic T cell,CD4+ T cell
5020,CD14+ monocyte,CD14+ monocyte
5021,CD4+ T cell,CD4+ T cell
5022,CD16+ monocyte,CD16+ monocyte
5023,B cell,B cell
5024,B cell,B cell
5025,CD4+ T cell,CD4+ T cell
5026,Cytotoxic T cell,Cytotoxic T cell
5027,Cytotoxic T cell,Cytotoxic T cell
5028,B cell,B cell
5029,Cytotoxic T cell,Cytotoxic T cell
5030,Cytotoxic T cell,Cytotoxic T cell
5031,Cytotoxic T cell,Natural killer cell
5032,CD4+ T cell,CD4+ T cell
5033,Cytotoxic T cell,Cytotoxic T cell
5034,B cell,B cell
5035,CD4+ T cell,CD4+ T cell
5036,B cell,B cell
5037,CD4+ T cell,CD4+ T cell
5038,B cell,B cell
5039,CD4+ T cell,CD4+ T cell
5040,Megakaryocyte,Megakaryocyte
5041,CD4+ T cell,CD4+ T cell
5042,Cytotoxic T cell,Cytotoxic T cell
5043,Cytotoxic T cell,Cytotoxic T cell
5044,CD4+ T cell,Cytotoxic T cell
5045,Cytotoxic T cell,Cytotoxic T cell
5046,CD4+ T cell,CD4+ T cell
5047,Cytotoxic T cell,Cytotoxic T cell
5048,B cell,B cell
5049,CD4+ T cell,CD4+ T cell
5050,Cytotoxic T cell,CD4+ T cell
5051,B cell,B cell
5052,Cytotoxic T cell,Cytotoxic T cell
5053,B cell,B cell
5054,CD4+ T cell,CD4+ T cell
5055,B cell,B cell
5056,Natural killer cell,Natural killer cell
5057,CD4+ T cell,CD4+ T cell
5058,B cell,B cell
5059,Cytotoxic T cell,Cytotoxic T cell
5060,CD4+ T cell,CD4+ T cell
5061,CD4+ T cell,CD4+ T cell
5062,Cytotoxic T cell,Cytotoxic T cell
5063,CD16+ monocyte,CD16+ monocyte
5064,Cytotoxic T cell,Cytotoxic T cell
5065,B cell,B cell
5066,CD4+ T cell,CD4+ T cell
5067,CD4+ T cell,CD4+ T cell
5068,B cell,B cell
5069,Cytotoxic T cell,CD4+ T cell
5070,B cell,B cell
5071,Cytotoxic T cell,Natural killer cell
5072,Cytotoxic T cell,Cytotoxic T cell
5073,Cytotoxic T cell,Natural killer cell
5074,CD4+ T cell,CD4+ T cell
5075,B cell,B cell
5076,CD4+ T cell,CD4+ T cell
5077,B cell,B cell
5078,Cytotoxic T cell,CD4+ T cell
5079,B cell,B cell
5080,CD4+ T cell,CD4+ T cell
5081,Dendritic cell,CD14+ monocyte
5082,CD4+ T cell,CD4+ T cell
5083,Cytotoxic T cell,CD4+ T cell
5084,CD4+ T cell,B cell
5085,CD4+ T cell,CD4+ T cell
5086,CD4+ T cell,CD4+ T cell
5087,Cytotoxic T cell,Natural killer cell
5088,CD4+ T cell,CD4+ T cell
5089,Cytotoxic T cell,Cytotoxic T cell
5090,B cell,B cell
5091,Cytotoxic T cell,CD4+ T cell
5092,Cytotoxic T cell,Cytotoxic T cell
5093,Cytotoxic T cell,Natural killer cell
5094,CD4+ T cell,CD4+ T cell
5095,Cytotoxic T cell,Cytotoxic T cell
5096,Cytotoxic T cell,Cytotoxic T cell
5097,CD4+ T cell,CD4+ T cell
5098,CD4+ T cell,CD4+ T cell
5099,CD4+ T cell,CD4+ T cell
5100,CD4+ T cell,CD4+ T cell
5101,CD4+ T cell,CD4+ T cell
5102,B cell,B cell
5103,Natural killer cell,Natural killer cell
5104,CD4+ T cell,CD4+ T cell
5105,Megakaryocyte,Megakaryocyte
5106,B cell,B cell
5107,Cytotoxic T cell,Cytotoxic T cell
5108,Natural killer cell,Natural killer cell
5109,CD4+ T cell,CD4+ T cell
5110,CD4+ T cell,CD4+ T cell
5111,CD14+ monocyte,CD14+ monocyte
5112,CD4+ T cell,CD4+ T cell
5113,CD4+ T cell,CD4+ T cell
5114,CD4+ T cell,CD4+ T cell
5115,Cytotoxic T cell,Cytotoxic T cell
5116,CD16+ monocyte,CD16+ monocyte
5117,Cytotoxic T cell,CD4+ T cell
5118,B cell,B cell
5119,CD4+ T cell,CD4+ T cell
5120,CD4+ T cell,CD4+ T cell
5121,CD4+ T cell,CD4+ T cell
5122,CD4+ T cell,CD4+ T cell
5123,CD4+ T cell,CD4+ T cell
5124,CD4+ T cell,CD4+ T cell
5125,Cytotoxic T cell,Cytotoxic T cell
5126,Cytotoxic T cell,Cytotoxic T cell
5127,Cytotoxic T cell,Cytotoxic T cell
5128,Cytotoxic T cell,Cytotoxic T cell
5129,CD4+ T cell,CD4+ T cell
5130,CD4+ T cell,CD4+ T cell
5131,CD4+ T cell,CD4+ T cell
5132,B cell,B cell
5133,Cytotoxic T cell,CD4+ T cell
5134,Cytotoxic T cell,Cytotoxic T cell
5135,CD16+ monocyte,CD14+ monocyte
5136,Cytotoxic T cell,Cytotoxic T cell
5137,CD4+ T cell,CD4+ T cell
5138,B cell,B cell
5139,B cell,B cell
5140,B cell,B cell
5141,Cytotoxic T cell,Cytotoxic T cell
5142,Cytotoxic T cell,Cytotoxic T cell
5143,CD4+ T cell,CD4+ T cell
5144,CD4+ T cell,CD4+ T cell
5145,CD4+ T cell,CD4+ T cell
5146,Natural killer cell,Natural killer cell
5147,Cytotoxic T cell,Cytotoxic T cell
5148,Cytotoxic T cell,Natural killer cell
5149,B cell,B cell
5150,Cytotoxic T cell,CD4+ T cell
5151,Cytotoxic T cell,CD14+ monocyte
5152,Cytotoxic T cell,Cytotoxic T cell
5153,CD4+ T cell,CD4+ T cell
5154,Cytotoxic T cell,Natural killer cell
5155,B cell,B cell
5156,Cytotoxic T cell,Cytotoxic T cell
5157,Cytotoxic T cell,Cytotoxic T cell
5158,Cytotoxic T cell,Cytotoxic T cell
5159,B cell,B cell
5160,B cell,B cell
5161,CD4+ T cell,CD4+ T cell
5162,Cytotoxic T cell,Cytotoxic T cell
5163,CD4+ T cell,CD4+ T cell
5164,Natural killer cell,Natural killer cell
5165,Cytotoxic T cell,Cytotoxic T cell
5166,CD14+ monocyte,CD14+ monocyte
5167,CD4+ T cell,CD4+ T cell
5168,Cytotoxic T cell,Cytotoxic T cell
5169,CD4+ T cell,CD4+ T cell
5170,B cell,Cytotoxic T cell
5171,Cytotoxic T cell,Cytotoxic T cell
5172,CD4+ T cell,CD4+ T cell
5173,CD4+ T cell,CD4+ T cell
5174,Cytotoxic T cell,CD4+ T cell
5175,Cytotoxic T cell,Cytotoxic T cell
5176,B cell,B cell
5177,Cytotoxic T cell,CD4+ T cell
5178,Cytotoxic T cell,Cytotoxic T cell
5179,B cell,B cell
5180,B cell,B cell
5181,Cytotoxic T cell,Cytotoxic T cell
5182,CD4+ T cell,CD4+ T cell
5183,CD4+ T cell,CD4+ T cell
5184,B cell,B cell
5185,B cell,B cell
5186,CD4+ T cell,CD4+ T cell
5187,Cytotoxic T cell,Cytotoxic T cell
5188,CD4+ T cell,CD4+ T cell
5189,CD4+ T cell,CD4+ T cell
5190,Cytotoxic T cell,CD4+ T cell
5191,Cytotoxic T cell,Cytotoxic T cell
5192,CD4+ T cell,CD4+ T cell
5193,Cytotoxic T cell,Cytotoxic T cell
5194,Cytotoxic T cell,Cytotoxic T cell
5195,Cytotoxic T cell,Cytotoxic T cell
5196,Natural killer cell,Natural killer cell
5197,Cytotoxic T cell,Cytotoxic T cell
5198,Natural killer cell,Natural killer cell
5199,Cytotoxic T cell,Natural killer cell
5200,CD14+ monocyte,CD14+ monocyte
5201,CD4+ T cell,CD4+ T cell
5202,CD4+ T cell,CD4+ T cell
5203,CD4+ T cell,CD4+ T cell
5204,Cytotoxic T cell,Natural killer cell
5205,Natural killer cell,Natural killer cell
5206,CD4+ T cell,CD4+ T cell
5207,CD4+ T cell,CD4+ T cell
5208,CD4+ T cell,CD4+ T cell
5209,Cytotoxic T cell,Cytotoxic T cell
5210,Natural killer cell,Natural killer cell
5211,CD4+ T cell,CD4+ T cell
5212,CD4+ T cell,CD4+ T cell
5213,CD14+ monocyte,CD16+ monocyte
5214,CD4+ T cell,CD4+ T cell
5215,CD4+ T cell,CD4+ T cell
5216,Natural killer cell,Natural killer cell
5217,Cytotoxic T cell,Cytotoxic T cell
5218,Natural killer cell,Natural killer cell
5219,Cytotoxic T cell,Cytotoxic T cell
5220,CD4+ T cell,CD4+ T cell
5221,B cell,B cell
5222,Cytotoxic T cell,Cytotoxic T cell
5223,B cell,B cell
5224,B cell,B cell
5225,CD4+ T cell,CD4+ T cell
5226,Cytotoxic T cell,Cytotoxic T cell
5227,Cytotoxic T cell,Cytotoxic T cell
5228,Cytotoxic T cell,CD4+ T cell
5229,B cell,B cell
5230,CD14+ monocyte,CD16+ monocyte
5231,Cytotoxic T cell,Cytotoxic T cell
5232,B cell,B cell
5233,B cell,B cell
5234,Cytotoxic T cell,Cytotoxic T cell
5235,Cytotoxic T cell,Cytotoxic T cell
5236,Cytotoxic T cell,Natural killer cell
5237,CD4+ T cell,CD4+ T cell
5238,CD4+ T cell,CD4+ T cell
5239,B cell,B cell
5240,Cytotoxic T cell,Cytotoxic T cell
5241,CD4+ T cell,CD4+ T cell
5242,B cell,B cell
5243,CD4+ T cell,CD4+ T cell
5244,Cytotoxic T cell,Cytotoxic T cell
5245,B cell,B cell
5246,CD4+ T cell,CD4+ T cell
5247,CD4+ T cell,CD4+ T cell
5248,B cell,B cell
5249,Cytotoxic T cell,Cytotoxic T cell
5250,CD4+ T cell,CD4+ T cell
5251,Natural killer cell,Natural killer cell
5252,B cell,B cell
5253,B cell,B cell
5254,Cytotoxic T cell,Cytotoxic T cell
5255,CD4+ T cell,CD4+ T cell
5256,B cell,B cell
5257,Cytotoxic T cell,Cytotoxic T cell
5258,Cytotoxic T cell,Natural killer cell
5259,CD4+ T cell,CD4+ T cell
5260,CD4+ T cell,CD4+ T cell
5261,CD4+ T cell,CD4+ T cell
5262,CD4+ T cell,CD4+ T cell
5263,B cell,B cell
5264,B cell,B cell
5265,CD4+ T cell,Cytotoxic T cell
5266,Cytotoxic T cell,Cytotoxic T cell
