,pred,true
7114,Megakaryocyte,Megakaryocyte
7115,Cytotoxic T cell,Cytotoxic T cell
7116,Cytotoxic T cell,Cytotoxic T cell
7117,Natural killer cell,Natural killer cell
7118,CD14+ monocyte,Dendritic cell
7119,CD4+ T cell,Cytotoxic T cell
7120,Cytotoxic T cell,Cytotoxic T cell
7121,CD4+ T cell,CD4+ T cell
7122,CD14+ monocyte,CD14+ monocyte
7123,CD14+ monocyte,CD14+ monocyte
7124,CD14+ monocyte,CD16+ monocyte
7125,CD4+ T cell,CD4+ T cell
7126,B cell,B cell
7127,CD4+ T cell,CD4+ T cell
7128,B cell,B cell
7129,CD4+ T cell,CD4+ T cell
7130,CD14+ monocyte,CD14+ monocyte
7131,CD4+ T cell,CD4+ T cell
7132,Cytotoxic T cell,Cytotoxic T cell
7133,Natural killer cell,Natural killer cell
7134,CD4+ T cell,CD4+ T cell
7135,CD14+ monocyte,CD14+ monocyte
7136,CD4+ T cell,Cytotoxic T cell
7137,CD4+ T cell,CD4+ T cell
7138,Cytotoxic T cell,Cytotoxic T cell
7139,CD4+ T cell,CD4+ T cell
7140,Cytotoxic T cell,Natural killer cell
7141,CD4+ T cell,CD4+ T cell
7142,Cytotoxic T cell,Cytotoxic T cell
7143,Cytotoxic T cell,Cytotoxic T cell
7144,CD4+ T cell,CD4+ T cell
7145,Cytotoxic T cell,Natural killer cell
7146,CD4+ T cell,CD4+ T cell
7147,B cell,B cell
7148,Megakaryocyte,Megakaryocyte
7149,CD4+ T cell,Cytotoxic T cell
7150,Megakaryocyte,Megakaryocyte
7151,CD4+ T cell,Cytotoxic T cell
7152,B cell,B cell
7153,B cell,B cell
7154,B cell,B cell
7155,CD4+ T cell,CD4+ T cell
7156,Megakaryocyte,Megakaryocyte
7157,CD14+ monocyte,CD14+ monocyte
7158,B cell,B cell
7159,CD14+ monocyte,CD14+ monocyte
7160,CD14+ monocyte,CD14+ monocyte
7161,CD4+ T cell,CD4+ T cell
7162,CD14+ monocyte,CD14+ monocyte
7163,Cytotoxic T cell,Cytotoxic T cell
7164,CD14+ monocyte,CD16+ monocyte
7165,CD4+ T cell,CD4+ T cell
7166,CD14+ monocyte,CD14+ monocyte
7167,CD4+ T cell,CD4+ T cell
7168,CD14+ monocyte,CD16+ monocyte
7169,CD14+ monocyte,CD14+ monocyte
7170,CD4+ T cell,CD4+ T cell
7171,B cell,B cell
7172,CD4+ T cell,CD4+ T cell
7173,CD14+ monocyte,Dendritic cell
7174,Cytotoxic T cell,Cytotoxic T cell
7175,Megakaryocyte,Megakaryocyte
7176,CD4+ T cell,CD4+ T cell
7177,B cell,B cell
7178,B cell,B cell
7179,CD14+ monocyte,CD14+ monocyte
7180,CD4+ T cell,Cytotoxic T cell
7181,Cytotoxic T cell,Cytotoxic T cell
7182,B cell,B cell
7183,CD14+ monocyte,CD16+ monocyte
7184,CD14+ monocyte,CD16+ monocyte
7185,B cell,B cell
7186,Cytotoxic T cell,Natural killer cell
7187,CD4+ T cell,Cytotoxic T cell
7188,CD4+ T cell,Natural killer cell
7189,Cytotoxic T cell,Cytotoxic T cell
7190,CD14+ monocyte,CD14+ monocyte
7191,CD4+ T cell,Cytotoxic T cell
7192,CD14+ monocyte,CD14+ monocyte
7193,CD4+ T cell,CD4+ T cell
7194,B cell,B cell
7195,CD4+ T cell,CD4+ T cell
7196,CD14+ monocyte,CD14+ monocyte
7197,CD14+ monocyte,CD14+ monocyte
7198,CD4+ T cell,CD4+ T cell
7199,CD4+ T cell,CD4+ T cell
7200,CD4+ T cell,CD4+ T cell
7201,B cell,B cell
7202,B cell,B cell
7203,CD14+ monocyte,CD14+ monocyte
7204,CD4+ T cell,CD4+ T cell
7205,Cytotoxic T cell,Cytotoxic T cell
7206,B cell,B cell
7207,Natural killer cell,Natural killer cell
7208,CD4+ T cell,CD4+ T cell
7209,CD4+ T cell,CD4+ T cell
7210,CD14+ monocyte,CD14+ monocyte
7211,Cytotoxic T cell,Cytotoxic T cell
7212,CD4+ T cell,Cytotoxic T cell
7213,CD14+ monocyte,CD14+ monocyte
7214,Cytotoxic T cell,Natural killer cell
7215,Cytotoxic T cell,Cytotoxic T cell
7216,CD4+ T cell,CD4+ T cell
7217,Cytotoxic T cell,Cytotoxic T cell
7218,Megakaryocyte,Megakaryocyte
7219,CD14+ monocyte,CD14+ monocyte
7220,Cytotoxic T cell,Natural killer cell
7221,Cytotoxic T cell,Natural killer cell
7222,CD14+ monocyte,CD14+ monocyte
7223,Cytotoxic T cell,Cytotoxic T cell
7224,CD14+ monocyte,Dendritic cell
7225,CD4+ T cell,CD4+ T cell
7226,B cell,B cell
7227,CD4+ T cell,CD4+ T cell
7228,Cytotoxic T cell,Cytotoxic T cell
7229,CD14+ monocyte,CD16+ monocyte
7230,CD4+ T cell,CD4+ T cell
7231,Cytotoxic T cell,Cytotoxic T cell
7232,Cytotoxic T cell,Cytotoxic T cell
7233,CD4+ T cell,CD4+ T cell
7234,B cell,B cell
7235,Cytotoxic T cell,Natural killer cell
7236,CD14+ monocyte,CD14+ monocyte
7237,CD14+ monocyte,CD14+ monocyte
7238,Cytotoxic T cell,Cytotoxic T cell
7239,CD14+ monocyte,CD14+ monocyte
7240,Cytotoxic T cell,Cytotoxic T cell
7241,CD14+ monocyte,Dendritic cell
7242,CD4+ T cell,CD4+ T cell
7243,Cytotoxic T cell,Cytotoxic T cell
7244,B cell,B cell
7245,CD4+ T cell,Cytotoxic T cell
7246,B cell,B cell
7247,CD14+ monocyte,CD14+ monocyte
7248,CD4+ T cell,CD4+ T cell
7249,Cytotoxic T cell,Cytotoxic T cell
7250,Cytotoxic T cell,Cytotoxic T cell
7251,CD14+ monocyte,CD16+ monocyte
7252,Cytotoxic T cell,Cytotoxic T cell
7253,CD4+ T cell,CD4+ T cell
7254,B cell,B cell
7255,Cytotoxic T cell,Cytotoxic T cell
7256,CD4+ T cell,CD4+ T cell
7257,CD14+ monocyte,CD14+ monocyte
7258,Cytotoxic T cell,Cytotoxic T cell
7259,CD4+ T cell,CD4+ T cell
7260,CD4+ T cell,Cytotoxic T cell
7261,Cytotoxic T cell,Cytotoxic T cell
7262,Cytotoxic T cell,Cytotoxic T cell
7263,Cytotoxic T cell,Cytotoxic T cell
7264,CD4+ T cell,CD4+ T cell
7265,Cytotoxic T cell,Cytotoxic T cell
7266,CD4+ T cell,CD4+ T cell
7267,CD4+ T cell,CD4+ T cell
7268,CD14+ monocyte,CD14+ monocyte
7269,B cell,B cell
7270,CD14+ monocyte,CD14+ monocyte
7271,CD14+ monocyte,CD14+ monocyte
7272,CD4+ T cell,CD4+ T cell
7273,CD14+ monocyte,CD16+ monocyte
7274,Megakaryocyte,Megakaryocyte
7275,CD4+ T cell,CD4+ T cell
7276,B cell,B cell
7277,CD4+ T cell,CD4+ T cell
7278,CD4+ T cell,CD4+ T cell
7279,Cytotoxic T cell,Cytotoxic T cell
7280,Megakaryocyte,Megakaryocyte
7281,CD14+ monocyte,CD16+ monocyte
7282,Cytotoxic T cell,Cytotoxic T cell
7283,Cytotoxic T cell,Cytotoxic T cell
7284,CD14+ monocyte,CD14+ monocyte
7285,CD4+ T cell,CD4+ T cell
7286,CD4+ T cell,Cytotoxic T cell
7287,Cytotoxic T cell,Cytotoxic T cell
7288,B cell,B cell
7289,CD4+ T cell,CD4+ T cell
7290,CD4+ T cell,Cytotoxic T cell
7291,CD4+ T cell,CD4+ T cell
7292,CD4+ T cell,CD4+ T cell
7293,CD14+ monocyte,CD14+ monocyte
7294,CD4+ T cell,Cytotoxic T cell
7295,CD4+ T cell,Cytotoxic T cell
7296,Cytotoxic T cell,Natural killer cell
7297,CD4+ T cell,Cytotoxic T cell
7298,B cell,B cell
7299,Cytotoxic T cell,Cytotoxic T cell
7300,CD14+ monocyte,CD14+ monocyte
7301,Megakaryocyte,Megakaryocyte
7302,Cytotoxic T cell,Cytotoxic T cell
7303,Cytotoxic T cell,Cytotoxic T cell
7304,CD14+ monocyte,CD16+ monocyte
7305,B cell,B cell
7306,CD14+ monocyte,CD14+ monocyte
7307,CD14+ monocyte,CD14+ monocyte
7308,CD4+ T cell,Cytotoxic T cell
7309,CD14+ monocyte,CD14+ monocyte
7310,CD14+ monocyte,CD14+ monocyte
7311,Cytotoxic T cell,Cytotoxic T cell
7312,CD4+ T cell,CD4+ T cell
7313,CD4+ T cell,CD4+ T cell
7314,Cytotoxic T cell,Cytotoxic T cell
7315,Cytotoxic T cell,Cytotoxic T cell
7316,CD14+ monocyte,CD14+ monocyte
7317,Cytotoxic T cell,Natural killer cell
7318,B cell,B cell
7319,B cell,B cell
7320,CD14+ monocyte,CD14+ monocyte
7321,B cell,B cell
7322,CD4+ T cell,CD4+ T cell
7323,Cytotoxic T cell,Cytotoxic T cell
7324,CD4+ T cell,CD4+ T cell
7325,CD4+ T cell,CD4+ T cell
7326,CD4+ T cell,CD4+ T cell
7327,Natural killer cell,Natural killer cell
7328,B cell,B cell
7329,B cell,B cell
7330,B cell,B cell
7331,B cell,B cell
7332,CD4+ T cell,CD4+ T cell
7333,CD4+ T cell,Cytotoxic T cell
7334,B cell,B cell
7335,Cytotoxic T cell,Cytotoxic T cell
7336,CD4+ T cell,CD4+ T cell
7337,Cytotoxic T cell,Cytotoxic T cell
7338,Cytotoxic T cell,Cytotoxic T cell
7339,CD4+ T cell,Cytotoxic T cell
7340,Megakaryocyte,Megakaryocyte
7341,CD14+ monocyte,CD14+ monocyte
7342,CD4+ T cell,CD4+ T cell
7343,CD4+ T cell,CD4+ T cell
7344,CD4+ T cell,CD4+ T cell
7345,CD4+ T cell,CD4+ T cell
7346,CD14+ monocyte,CD16+ monocyte
7347,B cell,B cell
7348,CD14+ monocyte,CD14+ monocyte
7349,Cytotoxic T cell,Cytotoxic T cell
7350,CD4+ T cell,Cytotoxic T cell
7351,CD4+ T cell,CD4+ T cell
7352,CD14+ monocyte,CD14+ monocyte
7353,B cell,B cell
7354,B cell,B cell
7355,Cytotoxic T cell,Cytotoxic T cell
7356,Cytotoxic T cell,Cytotoxic T cell
7357,B cell,B cell
7358,Cytotoxic T cell,Cytotoxic T cell
7359,Megakaryocyte,Megakaryocyte
7360,CD4+ T cell,CD4+ T cell
7361,CD4+ T cell,CD4+ T cell
7362,B cell,B cell
7363,CD14+ monocyte,CD16+ monocyte
7364,CD14+ monocyte,CD14+ monocyte
7365,B cell,B cell
7366,B cell,B cell
7367,Cytotoxic T cell,Cytotoxic T cell
7368,CD14+ monocyte,CD14+ monocyte
7369,CD14+ monocyte,CD14+ monocyte
7370,B cell,B cell
7371,Cytotoxic T cell,Cytotoxic T cell
7372,CD4+ T cell,Cytotoxic T cell
7373,CD4+ T cell,CD4+ T cell
7374,CD4+ T cell,CD4+ T cell
7375,CD4+ T cell,CD4+ T cell
7376,B cell,B cell
7377,Cytotoxic T cell,Cytotoxic T cell
7378,Cytotoxic T cell,Cytotoxic T cell
7379,CD14+ monocyte,CD16+ monocyte
7380,CD14+ monocyte,CD14+ monocyte
7381,B cell,B cell
7382,CD4+ T cell,CD4+ T cell
7383,Megakaryocyte,Megakaryocyte
7384,Cytotoxic T cell,Cytotoxic T cell
7385,Cytotoxic T cell,Cytotoxic T cell
7386,Cytotoxic T cell,Cytotoxic T cell
7387,CD4+ T cell,CD4+ T cell
7388,CD4+ T cell,CD4+ T cell
7389,B cell,B cell
7390,CD4+ T cell,CD4+ T cell
7391,CD14+ monocyte,CD14+ monocyte
7392,Natural killer cell,Natural killer cell
7393,Cytotoxic T cell,Natural killer cell
7394,Cytotoxic T cell,Cytotoxic T cell
7395,CD14+ monocyte,CD14+ monocyte
7396,CD14+ monocyte,Dendritic cell
7397,CD4+ T cell,Cytotoxic T cell
7398,CD14+ monocyte,CD14+ monocyte
7399,B cell,B cell
7400,CD4+ T cell,Cytotoxic T cell
7401,CD14+ monocyte,Dendritic cell
7402,Cytotoxic T cell,Cytotoxic T cell
7403,Cytotoxic T cell,Cytotoxic T cell
7404,CD14+ monocyte,Megakaryocyte
7405,CD4+ T cell,CD4+ T cell
7406,B cell,B cell
7407,B cell,B cell
7408,CD14+ monocyte,CD14+ monocyte
7409,Cytotoxic T cell,Cytotoxic T cell
7410,CD4+ T cell,CD4+ T cell
7411,CD14+ monocyte,CD14+ monocyte
7412,CD14+ monocyte,CD14+ monocyte
7413,CD14+ monocyte,CD14+ monocyte
7414,CD4+ T cell,CD4+ T cell
7415,CD4+ T cell,Cytotoxic T cell
7416,CD4+ T cell,CD4+ T cell
7417,CD4+ T cell,CD4+ T cell
7418,CD4+ T cell,CD4+ T cell
7419,CD4+ T cell,CD4+ T cell
7420,CD4+ T cell,CD4+ T cell
7421,B cell,B cell
7422,B cell,B cell
7423,Cytotoxic T cell,Cytotoxic T cell
7424,Cytotoxic T cell,Cytotoxic T cell
7425,CD14+ monocyte,CD14+ monocyte
7426,CD4+ T cell,CD4+ T cell
7427,CD4+ T cell,CD4+ T cell
7428,Cytotoxic T cell,Cytotoxic T cell
7429,B cell,B cell
7430,CD4+ T cell,Cytotoxic T cell
7431,CD4+ T cell,CD4+ T cell
7432,Cytotoxic T cell,Cytotoxic T cell
7433,CD4+ T cell,CD4+ T cell
7434,CD14+ monocyte,CD14+ monocyte
7435,B cell,B cell
7436,Cytotoxic T cell,Cytotoxic T cell
7437,CD14+ monocyte,CD14+ monocyte
7438,Cytotoxic T cell,Cytotoxic T cell
7439,CD4+ T cell,Cytotoxic T cell
7440,B cell,B cell
7441,Cytotoxic T cell,Cytotoxic T cell
7442,CD4+ T cell,CD4+ T cell
7443,CD14+ monocyte,CD14+ monocyte
7444,B cell,B cell
7445,CD14+ monocyte,CD14+ monocyte
7446,Cytotoxic T cell,Cytotoxic T cell
7447,Cytotoxic T cell,Cytotoxic T cell
7448,CD4+ T cell,CD4+ T cell
7449,Cytotoxic T cell,Natural killer cell
7450,Cytotoxic T cell,Cytotoxic T cell
7451,CD14+ monocyte,Megakaryocyte
7452,Cytotoxic T cell,Cytotoxic T cell
7453,CD4+ T cell,CD4+ T cell
7454,Cytotoxic T cell,Cytotoxic T cell
7455,B cell,B cell
7456,CD14+ monocyte,CD16+ monocyte
7457,Cytotoxic T cell,Cytotoxic T cell
7458,B cell,B cell
7459,CD4+ T cell,CD4+ T cell
7460,Cytotoxic T cell,Cytotoxic T cell
7461,CD4+ T cell,CD4+ T cell
7462,Cytotoxic T cell,Cytotoxic T cell
7463,Cytotoxic T cell,Cytotoxic T cell
7464,CD4+ T cell,CD4+ T cell
7465,CD4+ T cell,CD4+ T cell
7466,CD14+ monocyte,CD14+ monocyte
7467,CD4+ T cell,Cytotoxic T cell
7468,CD14+ monocyte,CD14+ monocyte
7469,Cytotoxic T cell,Natural killer cell
7470,CD4+ T cell,CD4+ T cell
7471,Cytotoxic T cell,Cytotoxic T cell
7472,CD14+ monocyte,CD14+ monocyte
7473,CD4+ T cell,Cytotoxic T cell
7474,CD14+ monocyte,CD14+ monocyte
7475,Cytotoxic T cell,Cytotoxic T cell
7476,CD4+ T cell,CD4+ T cell
7477,CD14+ monocyte,CD14+ monocyte
7478,Cytotoxic T cell,Cytotoxic T cell
7479,CD14+ monocyte,CD14+ monocyte
7480,Cytotoxic T cell,Cytotoxic T cell
7481,CD4+ T cell,CD4+ T cell
7482,Megakaryocyte,Megakaryocyte
7483,CD4+ T cell,CD4+ T cell
7484,CD4+ T cell,CD4+ T cell
7485,CD4+ T cell,CD4+ T cell
7486,Cytotoxic T cell,Natural killer cell
7487,Cytotoxic T cell,Cytotoxic T cell
7488,CD4+ T cell,CD4+ T cell
7489,Cytotoxic T cell,Cytotoxic T cell
7490,CD4+ T cell,CD4+ T cell
7491,B cell,B cell
7492,CD4+ T cell,CD4+ T cell
7493,Cytotoxic T cell,Cytotoxic T cell
7494,CD4+ T cell,Cytotoxic T cell
7495,CD4+ T cell,CD4+ T cell
7496,CD4+ T cell,CD4+ T cell
7497,CD14+ monocyte,CD14+ monocyte
7498,B cell,B cell
7499,B cell,B cell
7500,CD4+ T cell,Cytotoxic T cell
7501,Cytotoxic T cell,Cytotoxic T cell
7502,CD14+ monocyte,Dendritic cell
7503,CD4+ T cell,CD4+ T cell
7504,Cytotoxic T cell,Natural killer cell
7505,CD14+ monocyte,Dendritic cell
7506,CD4+ T cell,Cytotoxic T cell
7507,CD4+ T cell,CD4+ T cell
7508,Cytotoxic T cell,Cytotoxic T cell
7509,B cell,B cell
7510,CD4+ T cell,CD4+ T cell
7511,CD4+ T cell,CD4+ T cell
7512,B cell,B cell
7513,Cytotoxic T cell,Natural killer cell
7514,Cytotoxic T cell,Natural killer cell
7515,Cytotoxic T cell,Cytotoxic T cell
7516,Cytotoxic T cell,Cytotoxic T cell
7517,B cell,B cell
7518,B cell,B cell
7519,CD14+ monocyte,CD14+ monocyte
7520,Cytotoxic T cell,Cytotoxic T cell
7521,Cytotoxic T cell,Cytotoxic T cell
7522,B cell,B cell
7523,CD4+ T cell,CD4+ T cell
7524,CD4+ T cell,CD4+ T cell
7525,B cell,B cell
7526,Cytotoxic T cell,Cytotoxic T cell
7527,CD4+ T cell,CD4+ T cell
7528,Cytotoxic T cell,Cytotoxic T cell
7529,CD4+ T cell,CD4+ T cell
7530,CD4+ T cell,CD4+ T cell
7531,Cytotoxic T cell,Cytotoxic T cell
7532,CD4+ T cell,CD4+ T cell
7533,CD4+ T cell,CD4+ T cell
7534,CD4+ T cell,CD4+ T cell
7535,Cytotoxic T cell,Natural killer cell
7536,CD4+ T cell,CD4+ T cell
7537,CD14+ monocyte,CD14+ monocyte
7538,Cytotoxic T cell,Cytotoxic T cell
7539,CD4+ T cell,CD4+ T cell
7540,CD4+ T cell,Cytotoxic T cell
7541,Cytotoxic T cell,Cytotoxic T cell
7542,Cytotoxic T cell,Natural killer cell
7543,Cytotoxic T cell,Cytotoxic T cell
7544,CD4+ T cell,CD4+ T cell
7545,CD4+ T cell,CD4+ T cell
7546,CD4+ T cell,CD4+ T cell
7547,CD4+ T cell,CD4+ T cell
7548,CD4+ T cell,CD4+ T cell
7549,Cytotoxic T cell,Cytotoxic T cell
7550,B cell,Plasmacytoid dendritic cell
7551,B cell,B cell
7552,Natural killer cell,Natural killer cell
7553,Cytotoxic T cell,Cytotoxic T cell
7554,CD4+ T cell,CD4+ T cell
7555,Cytotoxic T cell,Natural killer cell
7556,CD4+ T cell,Cytotoxic T cell
7557,CD14+ monocyte,CD14+ monocyte
7558,Cytotoxic T cell,Cytotoxic T cell
7559,B cell,B cell
7560,CD14+ monocyte,CD14+ monocyte
7561,CD4+ T cell,CD4+ T cell
7562,Megakaryocyte,Megakaryocyte
7563,B cell,B cell
7564,CD14+ monocyte,Dendritic cell
7565,CD4+ T cell,CD4+ T cell
7566,CD4+ T cell,Cytotoxic T cell
7567,CD4+ T cell,Cytotoxic T cell
7568,Cytotoxic T cell,Cytotoxic T cell
7569,CD4+ T cell,CD4+ T cell
7570,Cytotoxic T cell,Cytotoxic T cell
7571,Cytotoxic T cell,Cytotoxic T cell
7572,Cytotoxic T cell,Natural killer cell
7573,B cell,B cell
7574,Cytotoxic T cell,Natural killer cell
7575,Cytotoxic T cell,Cytotoxic T cell
7576,CD14+ monocyte,CD14+ monocyte
7577,CD14+ monocyte,CD14+ monocyte
7578,B cell,B cell
7579,B cell,B cell
7580,CD14+ monocyte,Dendritic cell
7581,Cytotoxic T cell,Cytotoxic T cell
7582,Megakaryocyte,Megakaryocyte
7583,CD4+ T cell,CD4+ T cell
7584,CD14+ monocyte,Dendritic cell
7585,CD4+ T cell,Cytotoxic T cell
7586,CD4+ T cell,CD4+ T cell
7587,Natural killer cell,Natural killer cell
7588,CD4+ T cell,Cytotoxic T cell
7589,B cell,B cell
7590,B cell,B cell
7591,Megakaryocyte,Megakaryocyte
7592,CD4+ T cell,Cytotoxic T cell
7593,Cytotoxic T cell,Cytotoxic T cell
7594,Cytotoxic T cell,Cytotoxic T cell
7595,Megakaryocyte,Megakaryocyte
7596,CD4+ T cell,CD4+ T cell
7597,Cytotoxic T cell,Cytotoxic T cell
7598,Megakaryocyte,CD4+ T cell
7599,CD4+ T cell,CD4+ T cell
7600,Cytotoxic T cell,Cytotoxic T cell
7601,Cytotoxic T cell,Cytotoxic T cell
7602,Natural killer cell,Natural killer cell
7603,Cytotoxic T cell,Cytotoxic T cell
7604,B cell,B cell
7605,Cytotoxic T cell,Cytotoxic T cell
7606,Megakaryocyte,CD4+ T cell
7607,Cytotoxic T cell,Natural killer cell
7608,Cytotoxic T cell,Cytotoxic T cell
7609,B cell,B cell
7610,CD4+ T cell,CD4+ T cell
7611,Cytotoxic T cell,Cytotoxic T cell
7612,CD4+ T cell,CD4+ T cell
7613,CD14+ monocyte,CD14+ monocyte
7614,Cytotoxic T cell,Cytotoxic T cell
7615,Cytotoxic T cell,Cytotoxic T cell
7616,CD4+ T cell,CD4+ T cell
7617,CD4+ T cell,Cytotoxic T cell
7618,Cytotoxic T cell,Cytotoxic T cell
7619,Cytotoxic T cell,Natural killer cell
7620,Cytotoxic T cell,Cytotoxic T cell
7621,Natural killer cell,Natural killer cell
7622,CD14+ monocyte,CD14+ monocyte
7623,Cytotoxic T cell,Cytotoxic T cell
7624,CD4+ T cell,Cytotoxic T cell
7625,Cytotoxic T cell,Cytotoxic T cell
7626,CD4+ T cell,CD4+ T cell
7627,CD4+ T cell,CD4+ T cell
7628,B cell,B cell
7629,Cytotoxic T cell,Cytotoxic T cell
7630,B cell,B cell
7631,CD4+ T cell,CD4+ T cell
7632,CD14+ monocyte,Megakaryocyte
7633,CD14+ monocyte,CD14+ monocyte
7634,CD4+ T cell,CD4+ T cell
7635,Cytotoxic T cell,Cytotoxic T cell
7636,B cell,B cell
7637,CD4+ T cell,CD4+ T cell
7638,CD4+ T cell,CD4+ T cell
7639,CD4+ T cell,CD4+ T cell
7640,Cytotoxic T cell,Natural killer cell
7641,CD14+ monocyte,CD14+ monocyte
7642,CD4+ T cell,Cytotoxic T cell
7643,B cell,B cell
7644,CD4+ T cell,CD4+ T cell
7645,CD4+ T cell,CD4+ T cell
7646,CD4+ T cell,Natural killer cell
7647,Cytotoxic T cell,Cytotoxic T cell
7648,Cytotoxic T cell,Cytotoxic T cell
7649,CD14+ monocyte,Megakaryocyte
7650,Cytotoxic T cell,Cytotoxic T cell
7651,Cytotoxic T cell,Cytotoxic T cell
7652,Cytotoxic T cell,Cytotoxic T cell
7653,CD4+ T cell,Cytotoxic T cell
7654,Cytotoxic T cell,Cytotoxic T cell
7655,CD4+ T cell,CD4+ T cell
7656,CD4+ T cell,Cytotoxic T cell
7657,Cytotoxic T cell,Cytotoxic T cell
7658,CD14+ monocyte,CD14+ monocyte
7659,CD14+ monocyte,CD14+ monocyte
7660,CD4+ T cell,Cytotoxic T cell
7661,Cytotoxic T cell,Natural killer cell
7662,CD4+ T cell,Cytotoxic T cell
7663,CD4+ T cell,Cytotoxic T cell
7664,CD14+ monocyte,CD14+ monocyte
7665,Cytotoxic T cell,Cytotoxic T cell
7666,B cell,B cell
7667,CD4+ T cell,CD4+ T cell
7668,Cytotoxic T cell,Cytotoxic T cell
7669,CD4+ T cell,CD4+ T cell
7670,CD4+ T cell,Cytotoxic T cell
7671,CD14+ monocyte,CD14+ monocyte
7672,Megakaryocyte,Megakaryocyte
7673,B cell,B cell
7674,CD4+ T cell,CD4+ T cell
7675,CD4+ T cell,Cytotoxic T cell
7676,Cytotoxic T cell,Cytotoxic T cell
7677,CD4+ T cell,Cytotoxic T cell
7678,CD4+ T cell,Cytotoxic T cell
7679,B cell,B cell
7680,CD4+ T cell,Cytotoxic T cell
7681,B cell,B cell
7682,CD4+ T cell,CD4+ T cell
7683,CD14+ monocyte,CD14+ monocyte
7684,CD4+ T cell,Cytotoxic T cell
7685,CD4+ T cell,CD4+ T cell
7686,CD4+ T cell,Cytotoxic T cell
7687,CD4+ T cell,CD4+ T cell
7688,CD14+ monocyte,CD14+ monocyte
7689,B cell,B cell
7690,B cell,B cell
7691,CD4+ T cell,CD4+ T cell
7692,CD4+ T cell,CD4+ T cell
7693,CD14+ monocyte,CD16+ monocyte
7694,Cytotoxic T cell,Natural killer cell
7695,Cytotoxic T cell,Cytotoxic T cell
7696,Cytotoxic T cell,Natural killer cell
7697,Cytotoxic T cell,Cytotoxic T cell
7698,B cell,B cell
7699,Cytotoxic T cell,Cytotoxic T cell
7700,CD14+ monocyte,CD14+ monocyte
7701,CD4+ T cell,CD4+ T cell
7702,CD4+ T cell,CD4+ T cell
7703,Cytotoxic T cell,Natural killer cell
7704,Cytotoxic T cell,Cytotoxic T cell
7705,Megakaryocyte,Megakaryocyte
7706,CD4+ T cell,CD4+ T cell
7707,B cell,B cell
7708,Cytotoxic T cell,Cytotoxic T cell
7709,CD4+ T cell,Cytotoxic T cell
7710,CD4+ T cell,CD4+ T cell
7711,Cytotoxic T cell,Cytotoxic T cell
7712,CD14+ monocyte,CD14+ monocyte
7713,CD4+ T cell,CD4+ T cell
7714,Cytotoxic T cell,Cytotoxic T cell
7715,CD4+ T cell,CD4+ T cell
7716,Cytotoxic T cell,Natural killer cell
7717,CD4+ T cell,CD4+ T cell
7718,B cell,B cell
7719,CD4+ T cell,CD4+ T cell
7720,CD4+ T cell,CD4+ T cell
7721,CD14+ monocyte,CD14+ monocyte
7722,CD4+ T cell,Cytotoxic T cell
7723,B cell,B cell
7724,CD4+ T cell,CD4+ T cell
7725,Megakaryocyte,Megakaryocyte
7726,Cytotoxic T cell,Cytotoxic T cell
7727,B cell,B cell
7728,CD4+ T cell,Cytotoxic T cell
7729,Cytotoxic T cell,Cytotoxic T cell
7730,B cell,B cell
7731,CD4+ T cell,CD4+ T cell
7732,CD4+ T cell,CD4+ T cell
7733,CD4+ T cell,CD4+ T cell
7734,Cytotoxic T cell,Cytotoxic T cell
7735,CD4+ T cell,CD4+ T cell
7736,CD14+ monocyte,CD14+ monocyte
7737,CD4+ T cell,CD4+ T cell
7738,Megakaryocyte,Megakaryocyte
7739,CD4+ T cell,Cytotoxic T cell
7740,B cell,Plasmacytoid dendritic cell
7741,CD4+ T cell,Cytotoxic T cell
7742,B cell,B cell
7743,CD4+ T cell,CD4+ T cell
7744,Cytotoxic T cell,Natural killer cell
7745,CD14+ monocyte,Dendritic cell
7746,CD14+ monocyte,CD4+ T cell
7747,Cytotoxic T cell,Cytotoxic T cell
7748,B cell,B cell
7749,CD4+ T cell,Cytotoxic T cell
7750,Cytotoxic T cell,Cytotoxic T cell
7751,CD4+ T cell,CD4+ T cell
7752,CD4+ T cell,CD4+ T cell
7753,CD4+ T cell,CD4+ T cell
7754,Cytotoxic T cell,Cytotoxic T cell
7755,CD14+ monocyte,CD14+ monocyte
7756,CD4+ T cell,CD4+ T cell
7757,CD14+ monocyte,CD14+ monocyte
7758,Cytotoxic T cell,Natural killer cell
7759,CD14+ monocyte,CD14+ monocyte
7760,CD4+ T cell,CD4+ T cell
7761,Cytotoxic T cell,Cytotoxic T cell
7762,CD14+ monocyte,Dendritic cell
7763,CD4+ T cell,CD4+ T cell
7764,Cytotoxic T cell,Natural killer cell
7765,Cytotoxic T cell,Cytotoxic T cell
7766,CD14+ monocyte,CD16+ monocyte
7767,CD14+ monocyte,Dendritic cell
7768,CD14+ monocyte,CD14+ monocyte
7769,CD14+ monocyte,CD14+ monocyte
7770,CD4+ T cell,Cytotoxic T cell
7771,Natural killer cell,Natural killer cell
7772,CD4+ T cell,Cytotoxic T cell
7773,CD14+ monocyte,CD14+ monocyte
7774,CD4+ T cell,CD4+ T cell
7775,Cytotoxic T cell,Natural killer cell
7776,CD14+ monocyte,CD16+ monocyte
7777,B cell,B cell
7778,CD4+ T cell,Cytotoxic T cell
7779,CD4+ T cell,CD4+ T cell
